2026-02-11 10:25:38 | INFO | ==================================================
2026-04-13 23:29:47 | INFO | Skipping non-Python file
2026-04-13 23:29:48 | INFO | ==================================================
2026-04-13 23:29:48 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:48 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:48 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/course-q-and-a/moderateCourseQuestionReply.ts
2026-04-13 23:29:48 | INFO | Skipping non-Python file
2026-04-13 23:29:49 | INFO | ==================================================
2026-04-13 23:29:49 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:49 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:49 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-quizzes/CourseQuiz.ts
2026-04-13 23:29:49 | INFO | Skipping non-Python file
2026-04-13 23:29:50 | INFO | ==================================================
2026-04-13 23:29:50 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:50 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:50 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-quizzes/CourseQuiz.ts
2026-04-13 23:29:50 | INFO | Skipping non-Python file
2026-04-13 23:29:50 | INFO | ==================================================
2026-04-13 23:29:50 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:50 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:50 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/course-q-and-a/moderateCourseQuestionReply.ts
2026-04-13 23:29:50 | INFO | Skipping non-Python file
2026-04-13 23:29:50 | INFO | ==================================================
2026-04-13 23:29:50 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:50 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:50 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/comments/transformers.ts
2026-04-13 23:29:50 | INFO | Skipping non-Python file
2026-04-13 23:29:51 | INFO | ==================================================
2026-04-13 23:29:51 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:51 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:51 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/course-q-and-a/moderateCourseQuestionReply.ts
2026-04-13 23:29:51 | INFO | Skipping non-Python file
2026-04-13 23:29:53 | INFO | ==================================================
2026-04-13 23:29:53 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:53 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:53 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/course-q-and-a/moderateCourseQuestion.ts
2026-04-13 23:29:53 | INFO | Skipping non-Python file
2026-04-13 23:29:54 | INFO | ==================================================
2026-04-13 23:29:54 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:54 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:54 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/comments/validation.ts
2026-04-13 23:29:54 | INFO | Skipping non-Python file
2026-04-13 23:29:55 | INFO | ==================================================
2026-04-13 23:29:55 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:55 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:55 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/course-q-and-a/moderateCourseQuestion.ts
2026-04-13 23:29:55 | INFO | Skipping non-Python file
2026-04-13 23:29:55 | INFO | ==================================================
2026-04-13 23:29:55 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:55 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:55 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-quizzes/transformers.ts
2026-04-13 23:29:55 | INFO | Skipping non-Python file
2026-04-13 23:29:56 | INFO | ==================================================
2026-04-13 23:29:56 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:56 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:56 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/course-q-and-a/moderateCourseQuestion.ts
2026-04-13 23:29:56 | INFO | Skipping non-Python file
2026-04-13 23:29:56 | INFO | ==================================================
2026-04-13 23:29:56 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:56 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:56 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-quizzes/transformers.ts
2026-04-13 23:29:56 | INFO | Skipping non-Python file
2026-04-13 23:29:58 | INFO | ==================================================
2026-04-13 23:29:58 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:58 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:58 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-quizzes/transformers.ts
2026-04-13 23:29:58 | INFO | Skipping non-Python file
2026-04-13 23:29:58 | INFO | ==================================================
2026-04-13 23:29:58 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:29:58 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:29:58 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/comments/validation.ts
2026-04-13 23:29:58 | INFO | Skipping non-Python file
2026-04-13 23:30:03 | INFO | ==================================================
2026-04-13 23:30:03 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:03 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:03 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/subscriptions-and-plans/Plan.ts
2026-04-13 23:30:03 | INFO | Skipping non-Python file
2026-04-13 23:30:04 | INFO | ==================================================
2026-04-13 23:30:04 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:04 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:04 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-quizzes/validation.ts
2026-04-13 23:30:04 | INFO | Skipping non-Python file
2026-04-13 23:30:06 | INFO | ==================================================
2026-04-13 23:30:06 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:06 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:06 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-quizzes/validation.ts
2026-04-13 23:30:06 | INFO | Skipping non-Python file
2026-04-13 23:30:07 | INFO | ==================================================
2026-04-13 23:30:07 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:07 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:07 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-quizzes/validation.ts
2026-04-13 23:30:07 | INFO | Skipping non-Python file
2026-04-13 23:30:09 | INFO | ==================================================
2026-04-13 23:30:09 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:09 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:09 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-quizzes/validation.ts
2026-04-13 23:30:09 | INFO | Skipping non-Python file
2026-04-13 23:30:16 | INFO | ==================================================
2026-04-13 23:30:16 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:16 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:16 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/exams/validation.ts
2026-04-13 23:30:16 | INFO | Skipping non-Python file
2026-04-13 23:30:18 | INFO | ==================================================
2026-04-13 23:30:18 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:18 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:18 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/exams/validation.ts
2026-04-13 23:30:18 | INFO | Skipping non-Python file
2026-04-13 23:30:20 | INFO | ==================================================
2026-04-13 23:30:20 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:20 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:20 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/exams/validation.ts
2026-04-13 23:30:20 | INFO | Skipping non-Python file
2026-04-13 23:30:21 | INFO | ==================================================
2026-04-13 23:30:21 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:21 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:21 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/exams/validation.ts
2026-04-13 23:30:21 | INFO | Skipping non-Python file
2026-04-13 23:30:26 | INFO | ==================================================
2026-04-13 23:30:26 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:26 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:26 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/exams/tags.ts
2026-04-13 23:30:26 | INFO | Skipping non-Python file
2026-04-13 23:30:27 | INFO | ==================================================
2026-04-13 23:30:27 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:27 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:27 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/courses/validation.ts
2026-04-13 23:30:27 | INFO | Skipping non-Python file
2026-04-13 23:30:28 | INFO | ==================================================
2026-04-13 23:30:28 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:28 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:28 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/courses/validation.ts
2026-04-13 23:30:28 | INFO | Skipping non-Python file
2026-04-13 23:30:30 | INFO | ==================================================
2026-04-13 23:30:30 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:30 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:30 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/courses/validation.ts
2026-04-13 23:30:30 | INFO | Skipping non-Python file
2026-04-13 23:30:31 | INFO | ==================================================
2026-04-13 23:30:31 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:31 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:31 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/courses/validation.ts
2026-04-13 23:30:31 | INFO | Skipping non-Python file
2026-04-13 23:30:32 | INFO | ==================================================
2026-04-13 23:30:32 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:32 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:32 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/courses/validation.ts
2026-04-13 23:30:32 | INFO | Skipping non-Python file
2026-04-13 23:30:34 | INFO | ==================================================
2026-04-13 23:30:34 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:34 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:34 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/courses/validation.ts
2026-04-13 23:30:34 | INFO | Skipping non-Python file
2026-04-13 23:30:35 | INFO | ==================================================
2026-04-13 23:30:35 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:35 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:35 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/courses/tags.ts
2026-04-13 23:30:35 | INFO | Skipping non-Python file
2026-04-13 23:30:39 | INFO | ==================================================
2026-04-13 23:30:39 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:39 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:39 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/gamification/validation.ts
2026-04-13 23:30:39 | INFO | Skipping non-Python file
2026-04-13 23:30:41 | INFO | ==================================================
2026-04-13 23:30:41 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:41 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:41 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/gamification/tags.ts
2026-04-13 23:30:41 | INFO | Skipping non-Python file
2026-04-13 23:30:44 | INFO | ==================================================
2026-04-13 23:30:44 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:44 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:44 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/messaging/tags.ts
2026-04-13 23:30:44 | INFO | Skipping non-Python file
2026-04-13 23:30:48 | INFO | ==================================================
2026-04-13 23:30:48 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:48 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:48 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/exam-attempts-and-ranks/tags.ts
2026-04-13 23:30:48 | INFO | Skipping non-Python file
2026-04-13 23:30:52 | INFO | ==================================================
2026-04-13 23:30:52 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:52 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:52 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-q-and-a/validation.ts
2026-04-13 23:30:52 | INFO | Skipping non-Python file
2026-04-13 23:30:53 | INFO | ==================================================
2026-04-13 23:30:53 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:53 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:53 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-q-and-a/validation.ts
2026-04-13 23:30:53 | INFO | Skipping non-Python file
2026-04-13 23:30:54 | INFO | ==================================================
2026-04-13 23:30:54 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:54 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:54 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-q-and-a/validation.ts
2026-04-13 23:30:54 | INFO | Skipping non-Python file
2026-04-13 23:30:59 | INFO | ==================================================
2026-04-13 23:30:59 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:30:59 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:30:59 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/course-q-and-a/tags.ts
2026-04-13 23:30:59 | INFO | Skipping non-Python file
2026-04-13 23:31:11 | INFO | ==================================================
2026-04-13 23:31:11 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:31:11 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:31:11 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/exams/deleteExamTopicConfig.ts
2026-04-13 23:31:11 | INFO | Skipping non-Python file
2026-04-13 23:31:12 | INFO | ==================================================
2026-04-13 23:31:12 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:31:12 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:31:12 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/exams/deleteExam.ts
2026-04-13 23:31:12 | INFO | Skipping non-Python file
2026-04-13 23:31:50 | INFO | ==================================================
2026-04-13 23:31:50 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:31:50 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:31:50 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/courses/getContents.ts
2026-04-13 23:31:50 | INFO | Skipping non-Python file
2026-04-13 23:31:51 | INFO | ==================================================
2026-04-13 23:31:51 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:31:51 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:31:51 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/courses/getCourse.ts
2026-04-13 23:31:51 | INFO | Skipping non-Python file
2026-04-13 23:31:53 | INFO | ==================================================
2026-04-13 23:31:53 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:31:53 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:31:53 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/courses/getUnits.ts
2026-04-13 23:31:53 | INFO | Skipping non-Python file
2026-04-13 23:31:54 | INFO | ==================================================
2026-04-13 23:31:54 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:31:54 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:31:54 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/courses/updateContent.ts
2026-04-13 23:31:54 | INFO | Skipping non-Python file
2026-04-13 23:31:56 | INFO | ==================================================
2026-04-13 23:31:56 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:31:56 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:31:56 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/courses/updateCourse.ts
2026-04-13 23:31:56 | INFO | Skipping non-Python file
2026-04-13 23:31:57 | INFO | ==================================================
2026-04-13 23:31:57 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:31:57 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:31:57 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/courses/updateCourse.ts
2026-04-13 23:31:57 | INFO | Skipping non-Python file
2026-04-13 23:31:58 | INFO | ==================================================
2026-04-13 23:31:58 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:31:58 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:31:58 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/courses/updateUnit.ts
2026-04-13 23:31:58 | INFO | Skipping non-Python file
2026-04-13 23:31:59 | INFO | ==================================================
2026-04-13 23:31:59 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:31:59 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:31:59 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/actions/exams/getExamTopicConfigs.ts
2026-04-13 23:31:59 | INFO | Skipping non-Python file
2026-04-13 23:32:18 | INFO | ==================================================
2026-04-13 23:32:18 | INFO | TY VALIDATOR POSTTOOLUSE HOOK TRIGGERED
2026-04-13 23:32:18 | INFO | hook_input keys: ['session_id', 'transcript_path', 'cwd', 'permission_mode', 'agent_id', 'agent_type', 'hook_event_name', 'tool_name', 'tool_input', 'tool_response', 'tool_use_id']
2026-04-13 23:32:18 | INFO | file_path: /Users/almudatheryahya/Desktop/Projects/2.community/community-admin/src/types/messaging/validation.ts
2026-04-13 23:32:18 | INFO | Skipping non-Python file
2026-04-13 23:32:19 | INFO | ==================================================
